CustomerID,Name,Age,Income,Location,Email,Phone,Gender,ProductCategory,SpendingScore,LoyaltyScore
95776,Brian Callahan,46,47350,New Anitaport,woodscarol@example.com,001-508-606-8541x73240,Female,Beauty,55,55
72754,Kathleen Banks,35,72126,Melissaton,johnharrison@example.org,001-435-533-5637x4142,Male,Fashion,68,51
70801,Kristopher Allen,76,48112,West Jodi,paul92@example.org,001-317-723-7306,Male,Beauty,98,77
61829,Lauren Anderson,75,83574,South Shaneside,johnsondeborah@example.com,001-414-541-7912x1992,Male,Electronics,89,66
78171,Charles Gill,52,45626,Lake Jessica,bdonaldson@example.org,721.857.3475,Female,Fashion,44,50
77069,Daniel Bishop,39,36661,Matthewmouth,joshuamartinez@example.com,829-796-8319,Male,Sports,20,58
38204,Christopher Smith DDS,21,117696,Lake Willie,joannwilson@example.net,771-986-4869x1166,Female,Fashion,85,92
98178,Jennifer White,71,90289,Douglasborough,christopher45@example.org,+1-345-500-8900x960,Male,Food,21,12
53179,Noah Jones,56,33361,Lake Samanthaside,qwalker@example.com,307.293.2523,Female,Food,57,100
7414,Carolyn Taylor,50,106766,North Kellyside,johnsonlynn@example.net,719-779-5075x66850,Male,Electronics,88,9
82268,Christopher Stone,28,93168,South Veronicafurt,justin55@example.net,001-773-478-1098x2201,Female,Electronics,34,67
49034,Billy Gibson,33,89288,North Jonathanside,knewman@example.org,(327)932-7119x83134,Male,Food,43,27
14716,Michelle Andrews,79,85866,Lake Patrick,christophersanchez@example.net,001-205-957-7865x65957,Male,Beauty,97,89
59920,Katie Wolfe,42,44496,Smithshire,ymiller@example.com,530-872-8303x51793,Male,Electronics,21,27
39065,Juan Arias,47,113660,Byrdmouth,kaylanichols@example.net,4042903419,Male,Sports,19,95
89378,James Walton,53,58666,West Juanton,lorigreen@example.com,+1-658-670-6430x75495,Male,Sports,29,31
90462,Breanna Mills,47,54273,Lake Gregory,chapmankevin@example.org,349.266.2756x51249,Male,Electronics,50,83
18889,Steven Green,28,86418,Jennifermouth,kenneth03@example.net,+1-820-442-1205,Female,Fashion,86,63
88954,Denise Vargas,22,102414,Lake Kristen,carla35@example.org,(620)605-1067,Female,Food,74,61
4060,Mark Miller,48,87091,Lake Robert,vdavis@example.com,628.940.8922,Female,Fashion,60,38
36779,Steven Wilcox,47,77573,West Daniel,greenrobert@example.org,001-400-560-2413x388,Male,Fashion,13,57
35686,Catherine Miller,55,37297,Port Crystalview,ythomas@example.com,001-496-592-6867,Male,Fashion,52,87
1411,Cathy Smith,37,49554,North Melissa,solisstephanie@example.com,703.953.6591x40019,Female,Food,95,39
47751,William Trevino,70,81551,North Dustinborough,shane40@example.net,+1-591-579-4212,Male,Sports,47,41
90235,Mario Cruz,49,112168,North Lisamouth,smithjoshua@example.com,935.830.1602x99581,Male,Beauty,45,32
70591,Mary Ford,20,53129,Matthewmouth,cbender@example.org,257.542.2241x734,Female,Sports,59,78
29630,Anthony Case,32,31801,Lake Deborah,joel14@example.org,(268)466-7238,Male,Electronics,99,49
79740,Sonya Galloway,78,72888,Brandonland,mmcdaniel@example.net,254.980.8006x93241,Female,Beauty,71,16
9510,Sarah Cooper,37,67795,Kaitlinview,stricklandnatasha@example.org,833-688-8124x59030,Female,Fashion,80,90
68580,Monica Whitney,38,61577,Markstad,harmonalexandria@example.org,+1-926-674-4121x6986,Male,Fashion,7,42
2342,Kathryn Wiggins,59,53489,Lake Darlene,aliciaalexander@example.net,5333340981,Female,Food,68,22
65681,Michelle Ali,43,46347,West Danielstad,djohnson@example.org,(403)953-4877x1381,Female,Sports,52,50
55947,Sharon Warren,59,62733,Justinfort,scott05@example.org,001-305-215-3289,Male,Food,77,23
86000,Trevor Peterson,38,33046,Jonesburgh,tammy12@example.net,355-303-7415,Male,Food,87,44
25504,Maria Wiley,40,50447,Travisfurt,martinjames@example.com,713.707.4338,Male,Beauty,62,91
59086,Emily Phillips,50,100380,Wilsonstad,mariagarcia@example.com,001-585-313-8120x1030,Female,Fashion,59,35
97134,Adam Richardson,32,105392,Lake Russellfurt,william66@example.net,753.863.7583,Male,Fashion,52,68
52755,Elizabeth Floyd,31,74363,Judithshire,ronald96@example.net,733-717-7993x6694,Female,Fashion,43,15
51610,Johnny Kelly,28,86337,Crosston,erose@example.org,001-403-521-6879x188,Male,Electronics,76,80
60876,David Sandoval,53,58575,Dudleyborough,jbentley@example.org,392.910.5728x7372,Male,Electronics,11,36
44508,Lee Robinson,37,103015,East Stephaniemouth,christina02@example.org,(507)222-0383x297,Female,Beauty,1,1
61745,Jennifer Gonzalez,68,86022,Youngview,hunterkyle@example.net,702.330.6765x12658,Female,Sports,1,63
69487,Alexis Campbell,20,106382,North Brettshire,suzannecarrillo@example.com,329-353-4406,Female,Sports,2,70
71183,Dr. Jack Chavez,68,112071,Fernandezfort,ijones@example.net,250.957.4251x68088,Female,Food,18,27
97418,Mike Brown,59,102928,North Shannon,rvelasquez@example.net,+1-930-630-6995,Female,Food,43,93
86738,Mr. Jesse Lopez,69,86550,North Mallorymouth,kennedycrystal@example.com,001-346-767-0861,Male,Sports,32,21
75725,Brett Gardner,66,96384,North Dylan,asuarez@example.com,560.515.2491x96019,Female,Beauty,85,69
1442,Jill Solis,48,110076,Lake Maryhaven,dhernandez@example.net,001-913-650-9066x124,Male,Beauty,78,35
57348,Lori Carter,30,60859,North Derrickshire,joshua39@example.org,+1-536-244-9002x909,Female,Food,85,63
86278,Austin Neal,44,58630,Sherrihaven,berryerik@example.org,906-451-4022x5655,Female,Sports,77,96
3426,Alison Schmidt,67,100935,Bennettville,juanpatterson@example.com,501.741.5183,Female,Beauty,7,36
51576,Hector Pineda,19,62431,Aaronhaven,sdelgado@example.com,+1-693-825-5507x74523,Male,Sports,82,45
87404,Aaron Martin,24,63647,Ashleychester,mwilliams@example.org,+1-788-441-9929x351,Female,Food,38,36
47414,Alexandria Cunningham,36,83492,Patriciastad,gabriellahill@example.net,977.831.0350x8728,Male,Food,29,2
25000,Michelle Green,21,33163,New Jonathan,sandra13@example.net,555-456-0391x19115,Male,Beauty,10,51
89263,Lauren Cisneros,62,50206,Kaitlynville,allison37@example.org,(326)938-8524,Female,Food,94,27
85391,Alex Mccullough,67,63688,Sullivanfort,trevinotyler@example.org,+1-636-398-0248x3834,Female,Electronics,19,34
13794,Scott Lucas,51,108662,West Kathy,christopher18@example.net,299-855-8612,Male,Food,85,55
66293,Michael Underwood,70,110309,Lake Larryberg,zachary15@example.net,3182606385,Male,Electronics,28,98
69582,Megan Rhodes,61,107916,North Kathleen,kjohnston@example.org,310.645.1533x3085,Male,Fashion,57,59
79220,Erik Miller,31,92777,Allenmouth,huntcrystal@example.com,421.380.3187,Male,Beauty,22,100
95034,Jason Fisher,43,90967,South Diane,dsnyder@example.com,814.879.6589,Male,Beauty,27,11
49650,Nathan Jackson,32,58380,Sethtown,marisaking@example.net,306-735-5667,Male,Food,88,69
93284,Joshua Thompson,41,51957,Lake Aaron,john47@example.net,825.851.3495x06971,Female,Food,74,28
18524,Kevin Munoz,72,32234,Freemanborough,wattsbrenda@example.org,2163042142,Male,Electronics,61,99
84532,Kaitlyn Taylor,44,110337,Perezville,sbyrd@example.org,871.742.2841x9311,Female,Sports,88,83
24491,Patricia Boyd,40,109964,Katelynside,estradaemily@example.org,001-401-218-8139x097,Female,Sports,97,72
3463,Sabrina Davis,69,34753,West Laura,jessebradford@example.org,685.349.0872x4994,Male,Electronics,96,7
56083,Megan Sparks,63,32882,Lake Cheyenne,ballsherry@example.net,001-373-490-4787x252,Male,Sports,62,26
25840,Angela Lopez,50,32782,Millsmouth,cookluke@example.org,+1-541-260-3469x859,Male,Food,41,6
18102,Janet Le,45,114093,Deanberg,vegakevin@example.com,673-582-0500x446,Male,Electronics,20,19
6605,Jeffrey Anthony,38,41671,Cooperbury,xmyers@example.com,273-235-8175x666,Male,Food,18,15
66511,Scott Wagner,74,79654,Lake Timothyville,tanner98@example.com,743-585-4582,Female,Food,48,41
67583,Stephen Crawford,44,56298,Leonberg,mmarshall@example.net,935-399-2055x1549,Female,Sports,40,24
73348,Joseph Williams,76,91182,West Williamside,diana73@example.com,412.377.1420,Female,Sports,16,90
95728,Cody Kennedy,56,61116,Port Lisa,cooperscott@example.org,813.519.9919x8192,Female,Food,17,33
50929,Mr. Steven Murray,40,73612,South Dakota,aguilarpamela@example.org,828.955.2012,Male,Electronics,40,47
7642,Melanie Taylor,42,66860,Millerchester,lopezdavid@example.com,6478535006,Female,Fashion,95,41
37927,Bobby Arias,41,94128,New Diane,benjamin62@example.org,316-795-5586,Female,Fashion,40,95
18017,Sharon Bennett,21,61832,New Brandy,bowmanmegan@example.org,291-671-6850x280,Male,Food,79,34
82682,Nicole Liu,24,89821,South Michelle,mariewu@example.com,9867496091,Female,Fashion,81,15
59418,Deborah Foster,71,56889,New Teresaside,ryandeleon@example.org,762-356-8489x73149,Female,Food,4,86
74988,Larry Gomez,73,78171,North Josephborough,josephfrancis@example.com,001-733-552-8486x899,Female,Beauty,80,60
99315,Brittany Benson,26,79578,Lake Candice,joelwilliams@example.net,636.431.4063x248,Female,Fashion,7,20
18933,Jason Stone,35,102558,South Carmen,timothyjohnson@example.org,(923)989-3418x96900,Female,Fashion,73,97
58343,Ann Reed,45,87152,Jeffreyville,michael58@example.org,+1-852-773-8004x87155,Female,Electronics,91,58
63778,Lisa Singh,37,58351,South Mary,latashasalinas@example.org,001-520-894-8355,Female,Beauty,33,26
74511,Gwendolyn Walker,32,92093,Malloryborough,powelljulia@example.org,777-718-1462x178,Male,Electronics,34,92
7321,Nichole Riddle,78,33257,Lake Lori,yfisher@example.net,(728)343-3391x978,Female,Food,78,58
38453,Cathy Scott,27,113078,Jessicabury,chadparker@example.net,6725652612,Female,Sports,37,19
94682,Henry Strickland,21,92707,Melissamouth,shawnafranco@example.net,001-233-289-7395x9453,Female,Beauty,97,19
10842,Dawn Sanders,44,116586,East David,harriskristin@example.net,957-831-5958x3513,Female,Food,69,85
17528,Deanna Zavala,74,83080,Port Mitchellfort,arthurjones@example.com,+1-552-651-1743x599,Female,Sports,53,87
62455,Matthew Wiley,39,77606,Hurleyborough,kjohnson@example.com,+1-240-362-4780x636,Male,Fashion,71,74
76208,Randall Sparks,56,88134,Robertview,catherine96@example.com,001-476-812-6402x37413,Male,Sports,86,38
21248,Danielle Novak,45,51284,Lake Ashley,rebeccamartin@example.org,2546624267,Female,Sports,15,23
38047,Autumn Johnson,63,56955,Annahaven,hallkristina@example.com,241-326-8971x48632,Male,Fashion,50,30
72811,Jason Orr,58,107716,Garzaland,kenneth41@example.com,815.617.0521x5916,Male,Electronics,76,23
17955,David Smith,53,31590,Clementston,jasongutierrez@example.org,761.343.9381x706,Male,Electronics,99,94
79362,Mrs. Jennifer Perry,25,118244,Carolbury,stephanietorres@example.net,576-261-8744,Male,Beauty,92,68
45222,Stephanie Cabrera,65,66743,East Matthewville,dmurphy@example.org,001-620-575-8800,Female,Fashion,80,51
66896,Cory Smith,75,40745,Tracimouth,william17@example.org,576-295-7098x0008,Female,Sports,5,38
90072,Joshua Harvey,32,83231,Port Jason,bryan62@example.com,(837)435-3735x19776,Female,Beauty,72,99
59300,Patrick Norris,32,94451,West Deborah,turnerrebecca@example.com,262.388.4041,Female,Fashion,93,66
54879,Karen Pope MD,40,61820,South Williamshire,shawbradley@example.org,001-801-328-4624x93795,Female,Beauty,73,51
7224,Brittany Ellis,45,81047,Nicolechester,basssarah@example.com,(672)533-6483,Male,Beauty,88,13
56154,Carl Sanchez,69,66250,Lake Timbury,corey52@example.com,390-359-8080x791,Female,Sports,41,3
18455,Allison Sandoval,20,83378,Kellerside,matthew79@example.net,8883351583,Male,Fashion,23,71
17787,Laura Fry,35,60008,Port Heather,rachelherring@example.org,(516)479-3040x99120,Male,Fashion,15,13
64234,Terry Huynh,45,114034,Lake Richardport,kimberly77@example.com,568.333.9445x22158,Male,Fashion,34,62
49349,Shawn Mcgee,57,61036,Hatfieldfurt,leerenee@example.com,287.206.2351,Female,Beauty,76,7
7199,Betty Rodriguez,49,57927,Timothyland,shawn97@example.org,(388)999-6022x780,Female,Electronics,94,23
34443,Kathy Hughes,69,41799,North Rachaelchester,ccook@example.net,(435)991-6094x581,Male,Electronics,10,34
12312,Zachary Garcia,67,58538,Lake Heidifurt,richardpena@example.com,250-394-9953x5613,Female,Beauty,91,89
72311,Susan Lyons,80,33244,West Shane,patrick79@example.net,549.755.4218x787,Female,Electronics,75,29
90805,Kathleen Hernandez,38,56794,Williamsside,harrisautumn@example.org,261.386.8009,Female,Fashion,55,43
37914,William James,75,41279,Johnsonmouth,adamschristopher@example.net,(741)862-2692x943,Male,Fashion,67,21
87674,Carmen Jordan,72,51715,Smithburgh,taracollins@example.com,404-205-7217,Male,Fashion,4,96
57956,Dalton Johnson,55,101757,Lauriestad,jeremiahfuller@example.com,+1-306-339-8664,Female,Fashion,90,38
59798,Nicole Blackwell,21,103095,North Lydia,vwilson@example.com,338.649.5249,Male,Fashion,28,47
71806,Brenda Jordan,28,39878,South Dennis,floressteven@example.net,+1-659-532-6399x3410,Female,Electronics,93,60
30856,Jessica Bean,20,77605,Richardmouth,fschmidt@example.com,(539)446-9344,Female,Food,70,63
26292,Matthew Smith,76,35339,Hortonville,hughesemily@example.net,711-487-9479x834,Female,Food,65,3
22181,James King,21,40633,New Melissa,tylerlopez@example.com,(989)455-3881,Male,Food,46,56
14933,Katherine Tucker,20,97172,East Kyle,davenporttroy@example.org,(912)546-4593x99484,Male,Food,60,5
5003,Andrew Rodriguez,57,107157,South Sandraport,paul28@example.com,(841)735-8778,Male,Food,97,66
62456,Jason Wilson,43,73968,North Melanieton,blackburnrodney@example.org,436.766.2597x70683,Female,Fashion,31,5
70883,Tara Benson PhD,29,60257,Chavezborough,rwhite@example.net,(474)229-3372x03908,Female,Electronics,92,68
77618,Tonya Walters,30,55767,Port Vanessaport,murphykristina@example.com,2688394328,Female,Fashion,83,17
96547,Ashley Mcdowell,68,66536,Samanthatown,phernandez@example.net,5006298645,Male,Fashion,39,2
23754,Karen Kelly,29,99213,West Stuart,mlee@example.net,612.256.8373,Female,Beauty,40,71
95261,David Beard,53,40994,Ingramchester,kirsten22@example.org,276.556.3098,Female,Beauty,75,40
58913,Jake Wagner,41,37409,Port Jared,pamela71@example.net,8972196799,Female,Sports,65,32
83555,Christopher Garcia,77,83469,North Francesberg,chad77@example.net,491.787.4319,Female,Fashion,43,72
66233,Amanda Gonzalez,60,67091,Victoriamouth,wcrawford@example.net,001-676-370-2023,Female,Food,53,92
4245,Jennifer Brooks,41,119520,Jacksonberg,moorecharles@example.com,001-252-887-5066,Male,Beauty,38,26
11400,Renee Anderson,76,69602,Melissaton,rmitchell@example.org,683-428-0757x2286,Male,Sports,91,39
32240,Sonya Davis,40,42473,Kellyside,jbarnett@example.com,700.945.2046,Female,Electronics,37,62
38002,Matthew Robinson,54,60599,Longstad,taylorsarah@example.org,+1-900-926-8669x6027,Male,Sports,34,87
98579,Jessica Conway,29,80285,Amytown,lopezmatthew@example.net,441-596-4905x563,Female,Fashion,69,31
88475,Kathryn Lambert,41,101887,North Dianamouth,thomaskevin@example.net,857.715.7853x961,Female,Fashion,56,67
36537,Harold Jacobs,33,53359,Lake Johnchester,rodriguezjames@example.com,001-290-838-9967x474,Female,Beauty,48,62
62993,Rodney Williams,68,51740,East Leviland,michellekelly@example.net,001-571-608-5887x089,Female,Fashion,22,83
13624,Kristina Torres,79,115881,Jamesburgh,brownbradley@example.com,001-997-787-9443,Female,Sports,87,53
73252,Madeline Lawson,47,108107,East Erichaven,richardsontracy@example.org,538-772-1827x17002,Male,Food,53,30
84204,Tonya Fowler,69,48445,South Michelle,grahamjennifer@example.net,(751)768-3986x93990,Male,Sports,78,64
89800,Justin Morrison,47,86374,New Ernestchester,schaeferdennis@example.org,(407)935-8152x58856,Female,Beauty,37,18
60070,Dana Herring,24,108848,Adamsborough,meganmalone@example.com,609.599.0555x71926,Male,Food,86,31
3315,Austin Johnson,61,37758,South Melvinbury,ann30@example.net,872-459-5319x8946,Male,Fashion,65,26
88851,Mr. Larry Acosta,26,85043,Kellyberg,juan21@example.com,(317)271-5381x5845,Male,Electronics,80,98
34923,Kevin Harris,46,86457,South Crystal,melanie48@example.org,433.829.0334x5558,Female,Food,49,45
79250,Natasha Vaughn,45,111768,South Sharon,hallsheri@example.org,340.823.3894,Female,Food,46,43
60202,Gloria Graham,27,119465,East Michaelhaven,kevinbell@example.org,001-857-946-6410x72937,Female,Beauty,98,99
57431,Clayton Smith,31,97274,West Andrew,davidsonamanda@example.net,(409)732-9631x42440,Male,Electronics,57,39
70824,Laura Carpenter,73,59429,West Michaelbury,brandonpayne@example.net,860.398.3065x19958,Male,Electronics,79,30
7567,Joshua Jackson,72,76452,Lake Davidview,greensheri@example.org,286.680.8595x78169,Male,Food,27,75
92473,David Johnson,73,46184,Nancymouth,gmejia@example.com,+1-308-511-1970,Male,Fashion,85,43
47774,Michelle Terry,43,88542,Prestonborough,swagner@example.com,001-403-974-1920x3128,Male,Electronics,59,60
73031,Brian Payne,80,76498,Jillburgh,riosrachel@example.net,+1-397-750-3655x78089,Female,Fashion,50,62
16574,Christopher Martinez,27,110390,Williamsstad,mbishop@example.com,(317)813-0964,Male,Electronics,9,13
97258,Brenda Ellis,57,110760,Tranmouth,nrobinson@example.net,+1-495-685-0346x799,Male,Fashion,52,43
63339,David Buckley,24,90026,Port Eric,anneacevedo@example.com,+1-926-556-9778x4327,Female,Fashion,71,24
4810,Tracey Aguirre,25,65554,Kaitlynport,wrandolph@example.net,424.667.6576,Female,Food,46,87
34537,Mary Patel,62,104440,Smallshire,ifernandez@example.net,(357)392-3584,Male,Fashion,42,77
98865,Angela Wade,23,56300,South Darrenview,jenny08@example.com,469-543-3043x4322,Male,Beauty,100,22
87270,Kyle Martin,62,34402,Youngberg,wwilson@example.com,(672)518-5287x43384,Male,Sports,64,68
73222,Melanie Sherman,24,46118,Jacquelineville,vgray@example.com,760-576-3614,Female,Sports,95,22
45162,Eric Riley,56,88124,East Joseph,crodriguez@example.net,001-377-823-8146,Male,Sports,45,46
5974,Katherine Davis,62,51426,Scotttown,jesse98@example.com,367-257-8285x829,Female,Food,39,66
62920,Daniel Wu,49,81469,East Timothy,fullerrichard@example.net,001-391-837-5331,Female,Fashion,14,88
46603,Francisco Carter,22,62796,East Christopher,josephhogan@example.com,001-339-396-5464x509,Female,Beauty,3,95
29849,Jesse Glover,43,107272,Blairview,samuel16@example.net,819.655.0343x7351,Female,Electronics,98,100
90721,Eric Jones,42,92421,Nathanielshire,loganbowman@example.net,8355883852,Female,Sports,89,37
25725,Douglas Foster DDS,70,58389,Seanport,gibbskaitlin@example.org,916.941.5334x6080,Male,Beauty,44,57
25542,Michelle Ray,64,30689,East Kaitlynland,justincherry@example.com,603.522.2306,Female,Fashion,23,97
15615,Mark Marquez,18,56890,Jamesbury,jcook@example.com,(800)874-7926x984,Male,Food,80,94
40190,Rebecca Davis,55,117765,Elliottburgh,whiteashley@example.org,(491)966-2085x8820,Male,Beauty,92,25
26702,Kelly Long,22,110255,West Jordanmouth,wmaldonado@example.net,(654)365-9411x013,Male,Sports,72,66
47009,Justin Jones,69,85368,West Williamshire,stephenjames@example.net,(844)435-2980,Male,Sports,33,71
83248,Joan Hernandez,61,73501,East Traci,rodgersjonathan@example.org,001-808-871-2613x492,Male,Fashion,65,77
36464,Donna Ryan,37,34245,East Carolynview,kellynunez@example.net,(201)959-8917,Male,Fashion,23,57
72692,Cynthia Smith,42,80266,Johnsonbury,howardjustin@example.com,(283)986-8812x296,Male,Beauty,93,99
92032,James Doyle,55,118372,Port Russelltown,andrewspeter@example.org,(718)860-9420,Female,Electronics,26,64
69208,Sandra Evans,64,100486,Nelsonport,zmarshall@example.org,765-827-4140x904,Male,Sports,33,2
13827,Daniel Taylor,76,71667,North Rhondafurt,jeffrey35@example.com,001-831-661-5951x2618,Female,Food,86,67
66137,Tara Rose,77,92625,North Matthew,jacob66@example.com,853-705-2652x8932,Male,Beauty,22,17
27106,Robert Hoover,52,85462,Collinsport,donna69@example.com,452.742.1927x77942,Male,Beauty,85,96
46036,Daniel Peters,25,64006,Sergioland,lisa35@example.net,+1-451-254-4274,Female,Food,84,98
16957,Jessica Mcgee,51,61110,Dominiquefort,hillmadeline@example.net,549.511.9638x8098,Male,Food,49,10
40654,Dawn Peterson,80,88139,Markville,robinhayes@example.com,(346)531-2107,Female,Beauty,13,33
68846,Dustin Garcia,47,30311,Lake Angel,anthonygarcia@example.org,001-377-710-2308x0196,Female,Food,2,96
82773,Robert Peterson,39,77619,East Edward,kevin61@example.net,(270)697-2439x56613,Female,Food,37,47
43336,Carol Watson,43,82932,Josephstad,garciabrian@example.net,614-218-0711x293,Male,Electronics,60,76
95587,Laurie Freeman,50,69388,South Dawn,jeremy87@example.com,538.711.9402,Male,Electronics,33,33
33823,Justin Lawrence,45,41351,North Chad,aarmstrong@example.com,315.725.9212,Female,Sports,86,21
32816,Amanda Wilson,51,49196,Gregoryshire,martinmichael@example.org,601.419.4886x50317,Male,Food,8,37
52408,Penny Kelly,68,116493,Jeffreystad,amandamorales@example.net,(217)221-9133x691,Female,Beauty,22,33
29125,Megan Hayes,31,75720,Robertshire,jared14@example.com,698.861.0433,Male,Beauty,85,15
45103,Robert Spence,45,39494,Stephaniestad,shawn24@example.com,761.703.9488x1210,Female,Sports,71,40
64566,Terry Villarreal,23,81562,Roberthaven,emcclain@example.com,(377)709-7425x0201,Male,Fashion,66,53
10792,George Anderson,45,74616,New Ashleyland,johnsonalice@example.org,633.674.2773x38399,Male,Fashion,44,25
13666,Megan Ferguson,29,73352,Cochranbury,gonzalezdavid@example.org,627.678.4643,Male,Electronics,12,60
41208,Brandy Daniel,27,115115,West Annashire,garciaerica@example.org,853.568.1223,Female,Food,29,50
70622,Gina Washington,42,108328,West Paulberg,richard54@example.org,(599)232-3574,Male,Fashion,33,8
42186,Shawn Henderson,66,79828,Robinsonport,suzannewalker@example.net,+1-963-553-5863x910,Female,Fashion,23,84
21765,Tristan Jones,51,59403,Lake Sierraland,allendonald@example.org,7728859338,Male,Electronics,23,74
89452,Sheila Wilkinson,69,40723,West Todd,blake24@example.com,5799241619,Male,Beauty,73,65
82305,Catherine Clark,70,59527,Pagemouth,suzannebarber@example.net,(981)702-1242x26510,Female,Fashion,15,84
67784,Cynthia Baird,64,48850,South Anthony,heidi85@example.org,001-536-733-2379x767,Male,Sports,60,77
84363,Alyssa Rodriguez,29,69544,New Jennifer,dochoa@example.org,395-660-9066x5229,Male,Electronics,22,56
37610,Ann Macdonald,79,43101,East Walterstad,james13@example.net,525.660.6587,Female,Beauty,71,16
96294,Raymond Marshall,72,44209,South Ashleyland,tyler04@example.org,001-230-957-8672x0961,Female,Sports,24,13
72846,Jennifer Mcdaniel,59,67297,Alexandertown,laurastevens@example.org,+1-211-595-9892x9717,Male,Sports,51,62
18564,John Wood,69,35969,West Natalieview,hernandezrobert@example.net,+1-761-693-1538x295,Male,Electronics,79,25
85779,Anthony Ford,40,63578,East Johnstad,smithjeanette@example.net,(434)297-6313x8773,Female,Electronics,3,28
35062,Brandy Solomon,36,108517,Danielmouth,jasminecherry@example.org,888-631-8917x355,Male,Beauty,24,6
69637,Luis Wagner,54,65138,Justinborough,ujames@example.com,698.898.0348,Male,Beauty,52,3
67252,Gerald Oneill,43,33246,South Michelle,allison43@example.org,(604)881-7489,Male,Electronics,13,8
94462,Ashley Cowan,74,80206,West Adamchester,dorothytucker@example.com,+1-808-210-6984x209,Female,Electronics,77,64
74371,Keith Saunders,57,41652,Brandonberg,udavis@example.net,269-915-1186x136,Male,Sports,12,27
82188,William Richards,70,32930,Taylorport,robert41@example.com,001-381-892-0215x25954,Female,Beauty,97,77
32105,Kathy Patrick,39,36875,Port Susan,theresa65@example.com,+1-701-561-5713,Female,Fashion,45,75
78844,Bradley Solis,52,61299,East Cassandraton,william36@example.com,737.332.4650,Female,Fashion,69,22
22505,John Taylor,49,114187,Christinahaven,brian66@example.com,207-471-6829x570,Female,Fashion,49,74
39422,Jennifer Estrada,62,88604,Herringville,williamsjohn@example.com,001-421-684-8169x7157,Male,Food,85,3
28231,Emma Chase,67,88130,East Brian,christopher11@example.com,287.442.2393,Male,Beauty,87,16
82388,David Morales,42,70757,Lake Jacqueline,stephaniemyers@example.com,+1-765-568-8651x029,Female,Food,52,81
86706,Geoffrey Ashley,32,62423,Stephaniemouth,ksmith@example.org,966.205.4398x34924,Female,Food,82,83
